,dj,location,timestamp_start,song,timestamp_end,video_name,audio_path,bpm,energy,danceability,key,scale,loudness
26,Chase & Status,London,727,Mtox & Evoke - Listen Up w/ Watch The Ride & Nia Archives - Mashup The Dance (Kings Of The Rollers Remix),836.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.52417755126953,652653.0,1.1101644039154053,Eb,major,7867.50927734375
27,Chase & Status,London,836,CHASE & Status & Hedex ft. Arrdee - Liquor & Cigarettes w/ Hedex - ID,1120.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.52278900146484,1748720.625,1.1211682558059692,C,major,15227.2958984375
28,Chase & Status,London,1120,Chase & Status ft. Cutty Ranks - Retreat2018,1225.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.36531066894531,682855.0,1.1238881349563599,C,minor,8109.6142578125
29,Chase & Status,London,1225,Chopstick Dubplate ft. Ragga Twins & Bunny Lye lye - Give Me A Dubplate,1290.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.60279846191406,480714.0,1.0734198093414307,B,major,6410.09130859375
30,Chase & Status,London,1290,Dimension - UK (Bou Remix),1380.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.26571655273438,599545.5,1.2128559350967407,F,major,7432.60302734375
31,Chase & Status,London,1380,Chase & Status ft. Stefflon Don - Selecta,1550.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2655792236328,1246898.75,1.2152533531188965,E,minor,12139.6728515625
32,Chase & Status,London,1550,TC - Where's My Money (A.M.C & Turno Remix),1640.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.56381225585938,487585.875,1.352616310119629,F,major,6471.341796875
33,Chase & Status,London,1640,Chase & Status - ID,1815.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2655029296875,1092289.125,1.384016513824463,F,minor,11109.2900390625
34,Chase & Status,London,1815,Chase & Status ft. Takura - No Problem w/ Rusko & Mozey - Hands In The Air (VIP) w/ Chase & Status ft. Takura - No Problem (VIP),2005.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.03952026367188,1092472.75,1.068424105644226,F,minor,11110.541015625
35,Chase & Status,London,2005,ATMOS - Hold You,2030.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.19273376464844,201091.03125,0.944588840007782,C,major,3574.9765625
36,Chase & Status,London,2030,Chase & Status ft. Masicka - Weed & Rum (VIP),2300.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.26559448242188,1628936.5,1.1875534057617188,A,minor,14520.3095703125
37,Chase & Status,London,2300,Chase & Status ft. Takura - 2 Ruff,2460.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.43485260009766,1154102.0,1.2675760984420776,F,minor,11526.666015625
38,Chase & Status,London,2460,Chase & Status ft. Irah - Program w/ Adam F - Circles (Pola & Bryson Bootleg),2760.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2657012939453,1237009.5,0.9957972764968872,G,minor,12075.080078125
39,Chase & Status,London,2760,UK Apache & Shy FX - Original Nuttah (Chase & Status Remix) /w Digital - Deadline,2933.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",116.57601928710938,791741.4375,1.120531678199768,Bb,minor,8954.6982421875
40,Chase & Status,London,2933,Chase & Status ft. Clementine Douglas - Say The Word,3180.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2655487060547,1065077.875,1.125675082206726,D,minor,10923.0927734375
41,Chase & Status,London,3180,Bou & Chase & Status ft. Trigga & IRAH & Flowdan & Takura - Baddadan (VIP),inf,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2649688720703,1995047.25,1.048998475074768,F,minor,16632.9296875
42,Estella Boersma,Berlin,349,Sonic Rain - São Paulo,630.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",140.2185821533203,408212.53125,1.129294753074646,A,major,5745.0517578125
43,Estella Boersma,Berlin,630,Beastie Boys - Intergalactic (AnG Remix),778.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",140.9402313232422,135579.65625,1.0633994340896606,E,major,2745.177490234375
44,Estella Boersma,Berlin,778,X CLUB. - Block Rockin',1200.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",141.2751922607422,361441.0625,1.0767838954925537,A,major,5295.23486328125
45,Estella Boersma,Berlin,1013,EFESIAN - The Smoke,2590.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",142.12159729003906,1020060.625,1.0469356775283813,A,minor,10611.56640625
46,Estella Boersma,Berlin,1200,6 SENSE – Funk Contender,1695.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",142.63319396972656,321189.875,1.0704591274261475,G,major,4892.49658203125
49,Estella Boersma,Berlin,1695,6 Sense x Olly Lishman - HEAVYHITTAS,1920.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",142.12881469726562,199495.34375,1.0444331169128418,A,minor,3555.945068359375
50,Estella Boersma,Berlin,1920,Lomax - Gary Beck,2079.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",142.68798828125,120526.71875,0.9401811957359314,C,major,2537.03173828125
51,Estella Boersma,Berlin,2079,FJAAK  - Redemption,2340.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",142.33767700195312,198290.15625,0.9679874181747437,A,minor,3541.53759765625
52,Estella Boersma,Berlin,2340,Schall - Thomas Schumacher Remix,2760.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",142.35519409179688,343646.40625,1.1974769830703735,G,major,5119.1162109375
54,Estella Boersma,Berlin,2760,Cortex Me - distinguised,4340.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",143.33766174316406,1634456.75,1.032071590423584,A,minor,14553.2607421875
57,Estella Boersma,Berlin,4340,Mauro Picotto - Baguette,4510.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",144.00991821289062,110255.28125,1.1149793863296509,Ab,major,2390.053955078125
58,Estella Boersma,Berlin,4510,Sped up version of I Am - Alloy Mental,5168.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",144.67083740234375,327378.28125,1.181172251701355,A,minor,4955.45458984375
59,Estella Boersma,Berlin,5168,sped-up Insomnia by Faithless (?Tiesto or ?Chris Crime Infinity),inf,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",147.25070190429688,159700.828125,1.194648265838623,B,minor,3063.48583984375
60,Fred Again..,London,70,Fred again.. & Swedish House Mafia - Not Alone (Intro Edit),90.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,94.37866973876953,12904.1357421875,1.1199631690979004,Eb,minor,567.7909545898438
61,Fred Again..,London,90,Fred again.. - Kammy (like I do),375.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,131.9851531982422,914032.8125,1.195185899734497,G,minor,9859.263671875
62,Fred Again..,London,375,Fred again.. - Danielle (Smile On My Face),592.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.06869506835938,631886.5625,1.1150264739990234,F,major,7698.8935546875
63,Fred Again..,London,592,Fred again.. - Tanya (Maybe Life),809.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.64736938476562,576223.875,1.3750931024551392,F,major,7237.62744140625
64,Fred Again..,London,809,Fred again.. - Pull Me Out,1091.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,133.87893676757812,560530.0,1.2941349744796753,Bb,major,7104.955078125
65,Fred Again..,London,1091,Overmono vs. Lil Baby - BBY vs. Real As It Gets (Fred again.. Bootleg),1309.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,135.07070922851562,897671.0,1.1194241046905518,C,major,9740.6650390625
66,Fred Again..,London,1309,Skrillex & Fred again.. - Stay with me,1489.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,127.98823547363281,554701.6875,1.0730820894241333,F,major,7055.37255859375
67,Fred Again..,London,1489,Fred again .. - Headie One ft. Skepta - Back to basics,1595.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,129.94857788085938,465006.625,1.2258970737457275,Bb,minor,6268.9921875
68,Fred Again..,London,1595,KH - Feelings,1894.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,131.2411346435547,793044.5,1.5937978029251099,A,minor,8964.5703125
69,Fred Again..,London,1894,Fred again.. & Romy - Strong,2084.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,133.96656799316406,620725.125,1.232448935508728,E,major,7607.51220703125
70,Fred Again..,London,2084,Fred again.. & Swedish House Mafia ft. Future - Turn On The Lights Again..,2349.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.72564697265625,770606.0,1.1000292301177979,F#,minor,8793.82421875
71,Fred Again..,London,2349,Fred again.. - Jungle,2536.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,135.23626708984375,835878.3125,1.0805398225784302,Ab,minor,9286.1552734375
72,Fred Again..,London,2536,Fred again.. & Romy & HAAi - Lights Out w/ Fred again.. & Romy & HAAi - Lights Out (DnB Edit),2823.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,134.4630126953125,962486.5625,1.1973841190338135,D,major,10206.4453125
73,Fred Again..,London,2823,Fred again.. ft. Kodak Black - Kahan (Last Year) w/ Skrillex & Fred again.. - ID *,3026.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,126.96075439453125,1251000.375,1.101298451423645,D,minor,12166.4140625
74,Fred Again..,London,3026,Fred Again.. & Skrillex & Four Tet - Baby Again.. *,3366.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,127.97541046142578,1240957.5,1.2518011331558228,G,minor,12100.8876953125
75,Fred Again..,London,3366,Skrillex & Four Tet & Fred again.. ft. Flowdan - Rumble,3573.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,139.5951385498047,778819.375,1.0207103490829468,F#,minor,8856.51171875
76,Fred Again..,London,3573,Fred again.. & Beverly Craven - Promise me,3740.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.98043823242188,505542.6875,1.245863914489746,B,minor,6630.06591796875
77,Fred Again..,London,3740,Fred again.. - Marnie (Wish I Had U) w/ Fred again.. - Faisal (Envelops Me) (Acappella) w/ Fred again.. - ID,3991.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,133.25128173828125,478177.40625,1.2215088605880737,B,major,6387.40966796875
78,Fred Again..,London,3991,Fred again.. - Angie (I've Been Lost) (ID Remix) w/ Fred again.. - ID,inf,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,126.80338287353516,757105.4375,1.4123412370681763,B,major,8690.3017578125
79,Felix Da Housecat,Circus,0,Gino Soccio - Dancer ( ??? Remix),350.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.96114349365234,261485.53125,1.628826379776001,F,minor,4262.75146484375
80,Felix Da Housecat,Circus,350,Felix Da Housecat - Funky Dunk,550.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.07955932617188,168293.90625,1.3848400115966797,C,major,3172.969482421875
81,Felix Da Housecat,Circus,550,Marlon D - Jesus Creates Sound (Main Mix),790.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.00559997558594,213608.1875,1.2707107067108154,Ab,major,3722.580322265625
82,Felix Da Housecat,Circus,790,Kristin Velvet - Light Up The Night,1040.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.04359436035156,353209.96875,1.6110948324203491,Ab,minor,5214.1337890625
83,Felix Da Housecat,Circus,1040,Hamilton Bohannon - Let's Start The Dance,1220.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.880859375,111813.4453125,1.1439030170440674,C,major,2412.632080078125
84,Felix Da Housecat,Circus,1220,Talking Heads - Burning Down The Vcid House (Lvte Nite Tuff Guy) (Pitched Up from 104 to 125),1440.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.0140151977539,193768.359375,1.2184079885482788,C,major,3487.22216796875
85,Felix Da Housecat,Circus,1440,Moodymann - Shades of Jae (??? Remix),1665.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.0167236328125,253154.171875,1.3602478504180908,G,minor,4171.26806640625
86,Felix Da Housecat,Circus,1665,LF System - Be My Babe,1860.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",123.73344421386719,174693.25,1.4333243370056152,C#,minor,3253.307373046875
87,Felix Da Housecat,Circus,1860,Discotronic - Around7,2021.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.4225082397461,219416.828125,1.3848520517349243,Eb,minor,3790.102294921875
88,Felix Da Housecat,Circus,2021,Loleatta Holloway - Catch Me On The Rebound (Walter Gibbons 12'' Mix),2160.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.48439025878906,255546.203125,1.0824483633041382,C#,minor,4197.63427734375
