video_name,timestamp,density_score
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1588.5,26.018645833333334
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1595.5,20.861371527777777
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1597.0,17.364249131944444
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1598.5,13.485611979166666
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1614.0,13.162673611111112
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1614.5,19.381610243055555
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1615.0,28.0087109375
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1615.5,18.740941840277777
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1616.0,19.00625
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1616.5,18.991762152777778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1617.0,30.99962673611111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1617.5,23.500442708333335
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1645.0,17.43345920138889
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1645.5,17.38165364583333
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1666.5,21.290850694444444
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1667.0,20.5576171875
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1667.5,29.74394965277778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1668.0,32.03888020833333
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1668.5,21.39146701388889
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1669.0,20.148346354166666
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1669.5,21.18476128472222
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1670.0,21.457300347222223
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1670.5,21.40940972222222
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1671.0,21.91306423611111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1671.5,21.391041666666666
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1686.0,19.406423611111112
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1686.5,20.903819444444444
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1687.0,22.01650607638889
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1690.5,18.798901909722222
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1691.0,19.492426215277778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1694.0,22.965581597222222
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1694.5,20.216245659722222
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1695.5,20.20387152777778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1696.0,22.20404513888889
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1696.5,22.683489583333333
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1697.0,18.835260416666667
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1756.5,14.907200520833333
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1762.0,14.074713541666666
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1765.5,19.550342881944445
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1766.5,19.5652734375
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1767.5,19.393020833333335
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1768.0,19.274118923611113
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1770.5,18.913793402777777
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1771.0,19.69302517361111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1771.5,19.865125868055557
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1772.0,18.925199652777778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1775.5,19.13894965277778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1778.0,18.23890625
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1778.5,20.51062065972222
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1779.0,21.607842881944446
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1779.5,20.313207465277777
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1780.5,18.748194444444444
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1782.0,19.096944444444443
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1782.5,20.12525173611111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1783.0,18.809765625
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1783.5,17.328602430555556
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1784.0,17.99965277777778
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1784.5,17.55822048611111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1785.0,19.464309895833335
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1791.5,14.746857638888889
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1792.5,14.886189236111111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1794.0,14.807829861111111
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1795.0,15.055672743055556
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1795.5,15.330776909722223
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1796.5,15.092213541666666
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1797.0,15.287434895833334
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1820.5,16.94068576388889
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1823.0,19.456380208333332
"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)",1823.5,18.71997829861111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",0.0,22.143216145833332
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",0.5,21.027960069444443
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",1.0,22.510581597222224
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",1.5,24.269483506944443
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",2.0,22.6305859375
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",2.5,21.787118055555556
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",3.0,22.162777777777777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",3.5,23.930086805555554
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",4.0,22.062239583333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",4.5,22.442426215277777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",5.0,23.44681857638889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",5.5,23.847513020833333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",6.0,22.437660590277776
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",6.5,22.378003472222222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",7.0,23.289730902777777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",7.5,22.58
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",8.0,22.27796875
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",8.5,22.743016493055556
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",9.0,23.037213541666667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",9.5,24.137786458333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",10.0,23.576124131944443
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",10.5,23.630494791666667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",11.0,24.297352430555556
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",11.5,22.780190972222222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",12.0,22.118463541666667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",12.5,22.5725
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",13.0,23.46681857638889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",17.0,23.902074652777777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",17.5,22.198619791666665
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",18.0,23.003697916666667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",18.5,21.159861111111113
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",19.0,20.628975694444446
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",19.5,19.865060763888888
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",20.0,19.081940104166666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",20.5,20.520490451388888
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",23.5,21.8548046875
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",24.0,22.55036892361111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",24.5,24.677942708333333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",25.0,21.733450520833333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",25.5,22.873311631944443
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",27.5,21.099752604166667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",28.0,21.06631076388889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",28.5,21.36293402777778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",29.0,20.459895833333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",29.5,22.396284722222223
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",30.0,23.7510546875
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",30.5,22.648055555555555
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",31.0,20.129791666666666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",31.5,19.555707465277777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",41.0,22.579453125
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",42.0,22.91131510416667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",54.5,22.740546875
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",55.0,24.178372395833332
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",55.5,22.33618923611111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",56.0,22.679874131944445
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",56.5,23.232339409722222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",57.0,23.93302517361111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",61.5,20.741592881944445
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",62.0,22.442777777777778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",64.5,24.093832465277778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",65.0,21.60771267361111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",65.5,22.628780381944445
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",66.0,22.84380642361111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",74.0,23.944097222222222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",74.5,21.730551215277778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",75.0,21.86919704861111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",75.5,22.091749131944443
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",76.0,24.165598958333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",76.5,22.360425347222222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",77.0,22.28137152777778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",83.5,23.086241319444444
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",84.0,21.17703559027778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",85.0,23.445729166666666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",85.5,25.166744791666666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",86.0,22.824674479166667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",86.5,22.678802083333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",87.5,24.988333333333333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",88.0,22.76587673611111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",88.5,23.449622395833334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",89.0,19.974383680555555
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",90.0,18.875581597222222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",93.5,20.565828993055554
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",98.0,22.09624565972222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",99.0,22.60161892361111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",99.5,21.962213541666667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",100.0,23.015147569444444
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",100.5,23.50017795138889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",101.0,23.228524305555556
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",101.5,22.237322048611112
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",111.5,21.938081597222222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",120.0,20.055013020833332
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",120.5,20.523671875
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",121.0,20.670477430555554
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",121.5,21.239600694444444
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",122.0,20.90273003472222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",126.5,15.094344618055555
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",132.0,21.87881076388889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",132.5,21.807018229166665
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",133.0,22.976328125
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",133.5,21.824388020833332
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",134.5,22.3095703125
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",135.0,22.893871527777776
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",143.0,22.555390625
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",143.5,23.056371527777777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",149.5,22.916332465277776
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",150.0,24.111866319444445
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",150.5,22.96789496527778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",151.0,24.388940972222223
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",151.5,23.780794270833333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",152.0,22.810225694444444
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",152.5,21.64474392361111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",155.0,24.107291666666665
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",155.5,23.43322048611111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",156.0,24.598368055555557
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",156.5,22.7389453125
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",157.0,22.733250868055556
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",157.5,22.715125868055555
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",163.0,22.799596354166667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",163.5,23.15943576388889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",164.0,21.261011284722223
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",164.5,22.68740451388889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",165.0,22.918650173611113
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",165.5,24.602934027777778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",173.5,21.248776041666666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",174.0,22.81366753472222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",174.5,21.92601128472222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",175.0,23.550499131944445
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",175.5,21.306215277777778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",176.0,22.540828993055555
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",176.5,22.35506076388889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",177.0,23.855985243055557
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",185.5,22.00223090277778
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",186.0,23.91337673611111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",186.5,23.910269097222223
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",188.5,20.740842013888887
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",189.0,19.94827690972222
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",189.5,20.861002604166668
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",190.0,21.463693576388888
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",196.0,24.39560329861111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",198.0,23.09279513888889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",199.0,23.351822916666666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",209.0,23.908680555555556
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",209.5,23.281319444444446
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",210.0,22.667408854166666
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",210.5,21.895442708333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",216.5,20.46556423611111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",217.0,22.858936631944445
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",217.5,22.90552951388889
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",218.0,22.217456597222224
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",224.0,22.003949652777777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",224.5,23.528676215277777
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",225.5,22.462057291666667
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",236.0,23.24638454861111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",239.5,22.878741319444444
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",251.5,21.219574652777776
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",252.0,22.030989583333334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",252.5,22.66872829861111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",253.0,24.824231770833332
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",259.0,24.807009548611113
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",259.5,22.890329861111113
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",268.0,22.736848958333333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",268.5,23.269739583333333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",269.0,21.074466145833334
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",269.5,22.24165798611111
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",279.0,23.329934895833333
"ALISHA Groovy Tech-House DJ Set Live From DJ Mag HQ - DJ Mag (720p, h264, youtube)",279.5,24.118294270833335
